Name,S1,S2,S3,S4,Cluster
KS Allen,5.6807575e-17,2.441067e-9,0.26212326,0.73746586,B
KS Anderson,5.6807575e-17,0.04723953,0.22719674,0.7027697,B
KS Atchison,1.486833e-13,0.10803189,0.34254423,0.567396,A
KS Barber,5.6807575e-17,8.044002e-17,0.2350356,0.7507386,B
KS Barton,0.020790448,0.06844123,0.29318303,0.62648803,A
KS Bourbon,0.026594682,0.01430194,0.27255052,0.716289,B
KS Brown,5.6807575e-17,0.0034146786,0.2954565,0.7025999,A
KS Butler,0.0019176739,0.0013865896,0.40269077,0.5841641,A
KS Chase,1.690768e-15,0.058454387,0.26787215,0.70423484,B
KS Chautaqua,5.6807575e-17,0.014659986,0.19347051,0.8294514,B
KS Cherokee,0.011032664,0.014300714,0.17854458,0.8066925,B
KS Cheyenne,5.6807575e-17,8.044002e-17,0.29826063,0.6604863,A
KS Clark,0.111904,0.015102265,0.30409995,0.63637394,A
KS Clay,0.045386944,8.044002e-17,0.29357788,0.6506402,A
KS Cloud,0.0077717802,3.7643e-16,0.26574585,0.7136414,B
KS Coffey,0.26065317,8.044002e-17,0.23231158,0.6305147,B
KS Comanche,5.6807575e-17,8.044002e-17,0.21853888,0.7648356,B
KS Cowley,0.010448938,0.096627034,0.3016447,0.6229962,A
KS Crawford,0.016826782,0.10460887,0.32132855,0.57238585,A
KS Decatur,5.6807575e-17,8.044002e-17,0.27749586,0.69298244,A
KS Dickinson,0.0062238476,8.044002e-17,0.26587543,0.71144146,B
KS Doniphan,2.5946387e-9,0.03862154,0.25661308,0.6651424,B
KS Douglas,0.0029939022,0.11528113,0.74513954,0.1568184,D
KS Edwards,5.6807575e-17,0.1145297,0.27694702,0.5996474,A
KS Elk,5.6807575e-17,8.044002e-17,0.19298783,0.8022002,B
KS Ellis,0.0063394266,3.8491024e-5,0.44239676,0.5162586,A
KS Ellsworth,5.6807575e-17,0.044996988,0.3091139,0.63531053,A
KS Finney,0.1586658,0.45278394,0.29055977,0.22648352,C
KS Ford,0.21366662,0.44763383,0.2666546,0.24281284,C
KS Franklin,0.012853683,4.315452e-5,0.33007792,0.6574637,A
KS Geary,0.0051769135,0.2553353,0.42000726,0.35142428,A
KS Gove,5.6807575e-17,8.044002e-17,0.30981734,0.65153575,A
KS Graham,0.023242496,8.044002e-17,0.28754094,0.6848819,A
KS Grant,0.051744487,0.2945839,0.2579936,0.4036877,C
KS Gray,5.6807575e-17,0.14639704,0.2520656,0.56332743,B
KS Greeley,5.6807575e-17,0.02633152,0.3412323,0.6509931,A
KS Greenwood,5.6807575e-17,8.044002e-17,0.18978809,0.821555,B
KS Hamilton,0.008653576,0.28099102,0.25088748,0.47077206,C
KS Harper,5.6807575e-17,0.016226916,0.22899726,0.7679001,B
KS Harvey,0.016815362,0.033041086,0.46651903,0.49500364,A
KS Haskell,4.2737955e-10,0.29068744,0.22079892,0.47758254,C
KS Hodgeman,8.420449e-16,2.5422983e-6,0.30741453,0.64490867,A
KS Jackson,0.046248693,6.461192e-9,0.3183813,0.6355711,A
KS Jefferson,5.6807575e-17,8.044002e-17,0.31947255,0.6297473,A
KS Jewell,0.021991339,8.044002e-17,0.1956518,0.74511397,B
KS Johnson,0.041596647,6.480626e-6,0.8143323,0.1667916,D
KS Kearny,0.09930301,0.18976654,0.24724875,0.5177435,B
KS Kingman,5.6807575e-17,8.044002e-17,0.2709877,0.6860831,A
KS Kiowa,5.6807575e-17,8.044002e-17,0.2779532,0.69994843,A
KS Labette,0.0010905828,0.07107393,0.24222305,0.7091658,B
KS Lane,5.6807575e-17,8.044002e-17,0.21685997,0.76799595,B
KS Leavenworth,0.087728634,0.0563339,0.465044,0.42274877,A
KS Lincoln,5.6807575e-17,8.044002e-17,0.2522451,0.71167135,B
KS Linn,5.6807575e-17,8.044002e-17,0.15992014,0.7983481,B
KS Logan,5.6807575e-17,8.044002e-17,0.28897193,0.6868454,A
KS Lyon,0.10654411,0.15363854,0.4188269,0.40079224,A
KS Marion,0.026012871,8.044002e-17,0.32674736,0.6186987,A
KS Marshall,5.6807575e-17,8.044002e-17,0.28907248,0.6786226,A
KS McPherson,0.0030251313,8.044002e-17,0.32818076,0.62454015,A
KS Meade,0.018360153,0.10087949,0.30291134,0.57061243,A
KS Miami,5.6807575e-17,8.044002e-17,0.3528089,0.594126,A
KS Mitchell,5.6807575e-17,8.044002e-17,0.24336629,0.727292,B
KS Montgomery,0.026094073,0.09307371,0.22747833,0.6996975,B
KS Morris,5.6807575e-17,8.044002e-17,0.32132667,0.6741136,A
KS Morton,0.1343553,0.13560313,0.26275966,0.5525919,A
KS Nemaha,0.006828699,8.044002e-17,0.29826877,0.6370283,A
KS Neosho,5.6807575e-17,0.025314514,0.24673708,0.74062324,B
KS Ness,5.6807575e-17,2.8511374e-7,0.30458492,0.6899532,A
KS Norton,5.6807575e-17,0.030944295,0.2681717,0.6888417,A
KS Osage,5.6807575e-17,8.044002e-17,0.29828218,0.68817353,A
KS Osborne,5.6807575e-17,8.044002e-17,0.21100019,0.7401854,B
KS Ottawa,5.6807575e-17,8.044002e-17,0.29686794,0.6579496,A
KS Pawnee,5.6807575e-17,0.07962841,0.24934876,0.6615559,B
KS Phillips,0.18741769,8.044002e-17,0.22243418,0.67273915,B
KS Pottawatomie,5.6807575e-17,0.058396827,0.40312612,0.49012476,A
KS Pratt,5.6807575e-17,0.012128421,0.34651694,0.6488098,A
KS Rawlins,5.6807575e-17,8.044002e-17,0.35597742,0.6194652,A
KS Reno,0.0007745469,0.06217436,0.35619932,0.5988267,A
KS Republic,5.6807575e-17,8.044002e-17,0.25603884,0.7056865,B
KS Rice,0.0030738132,0.028598946,0.32077622,0.6282597,A
KS Riley,0.011447078,0.1538669,0.68145037,0.15669183,D
KS Rooks,5.6807575e-17,8.044002e-17,0.24104047,0.72046334,B
KS Rush,5.6807575e-17,8.044002e-17,0.27270874,0.69544953,A
KS Russell,5.6807575e-17,8.044002e-17,0.25533867,0.7219402,B
KS Saline,0.015915215,0.05807581,0.41120613,0.53164256,A
KS Scott,0.009853124,0.0973796,0.27528173,0.6297994,A
KS Sedgwick,0.013913237,0.17993987,0.45963854,0.39604014,A
KS Seward,0.17737558,0.53855246,0.2564371,0.17673343,C
KS Shawnee,0.018971968,0.13723178,0.51251626,0.38813567,A
KS Sheridan,5.6807575e-17,8.044002e-17,0.268745,0.694631,A
KS Sherman,5.6807575e-17,0.00046490377,0.26557526,0.73193365,B
KS Smith,5.6807575e-17,8.044002e-17,0.24036601,0.722511,B
KS Stafford,0.010701442,0.032899756,0.276687,0.67994505,A
KS Stanton,0.080738455,0.18754084,0.24489309,0.5393559,B
KS Stevens,5.6807575e-17,0.2322305,0.24618492,0.50688845,B
KS Sumner,0.019859726,8.044002e-17,0.27232268,0.6899433,A
KS Thomas,5.6807575e-17,8.044002e-17,0.32228565,0.63434654,A
KS Trego,0.018495273,8.044002e-17,0.26565447,0.7028137,A
KS Wabaunsee,0.012477361,8.044002e-17,0.32481796,0.6154209,A
KS Wallace,5.6807575e-17,8.044002e-17,0.2533008,0.7035108,B
KS Washington,5.6807575e-17,8.044002e-17,0.30437434,0.6863496,A
KS Wichita,5.6807575e-17,0.1462365,0.30585936,0.57405066,A
KS Wilson,5.6807575e-17,1.6736887e-7,0.19489829,0.83309305,B
KS Woodson,3.1641468e-14,1.1689733e-10,0.20529194,0.8073102,B
KS Wyandotte,0.15286405,0.55936193,0.26401076,0.17525043,C
KY Adair,0.22466496,9.8326655e-17,0.06185897,0.8228786,B
KY Allen,0.06669526,0.05363617,0.08613063,0.8308838,B
KY Anderson,0.013103692,8.044002e-17,0.20533001,0.774127,B
KY Ballard,0.0003991731,0.0070357756,0.06789066,0.93427116,B
KY Barren,0.0133650955,0.08955694,0.122121476,0.77835,B
KY Bath,0.019249953,0.15725401,3.785589e-5,0.87705165,B
KY Bell,0.00813243,0.22684176,1.3036182e-16,0.8424433,B
KY Boone,0.03513777,0.07362958,0.46601778,0.45228457,A
KY Bourbon,0.013825162,0.12001944,0.20942771,0.6833623,B
KY Boyd,0.016840735,0.036631767,0.18783765,0.8246713,B
KY Boyle,5.6807575e-17,0.12284661,0.24243836,0.6412581,B
KY Bracken,2.3619598e-10,0.0003841185,0.11582174,0.8936028,B
KY Breathitt,5.6807575e-17,0.2262591,1.3036182e-16,0.87298995,B
KY Breckinridge,0.01896741,0.12580065,0.07942737,0.7990525,B
KY Bullitt,0.012928419,8.044002e-17,0.23164044,0.7352425,B
KY Butler,0.29859486,0.08343937,0.0017550829,0.7922782,B
KY Caldwell,5.6807575e-17,0.059315972,0.08613927,0.896046,B
KY Calloway,0.012118073,0.117564745,0.27937835,0.59520334,A
KY Campbell,0.034758184,0.017878791,0.46083567,0.5211036,A
KY Carlisle,0.075682364,8.044002e-17,0.08425031,0.87126994,B
KY Carroll,0.023852652,0.24887916,0.022516044,0.7755148,B
KY Carter,0.000964597,0.16701007,0.01784626,0.8489227,B
KY Casey,0.07895597,0.1284258,1.3036182e-16,0.86355704,B
KY Christian,0.014521438,0.36640513,0.1574696,0.52772504,C
KY Clark,0.02912554,0.072248966,0.21142554,0.7450364,B
KY Clay,0.035155617,0.23061247,1.3036182e-16,0.8656526,B
KY Clinton,5.6807575e-17,0.11781084,1.3036182e-16,0.9295571,B
KY Crittenden,0.036132477,0.011266963,0.053615488,0.93218195,B
KY Cumberland,7.3969705e-11,0.042949505,1.3036182e-16,0.97067726,B
KY Daviess,0.022454882,0.066598415,0.29760495,0.6373314,A
KY Edmonson,0.21383633,8.044002e-17,0.06325627,0.8131707,B
KY Elliott,5.6807575e-17,0.17427526,1.3036182e-16,0.88440406,B
KY Estill,5.6807575e-17,0.097610965,2.215633e-12,0.9726215,B
KY Fayette,0.021174377,0.20947061,0.61162746,0.22876672,D
KY Fleming,5.6807575e-17,0.12954101,4.331027e-6,0.913791,B
KY Floyd,1.3206972e-5,0.1535938,1.3036182e-16,0.92592406,B
KY Franklin,0.01713016,0.14890842,0.36459836,0.5394167,A
KY Fulton,0.03330298,0.27884552,5.7149667e-9,0.7818013,B
KY Gallatin,0.19808908,0.09668419,0.053908065,0.7761792,B
KY Garrard,0.0046772114,0.027310891,0.11128539,0.84579164,B
KY Grant,0.040374022,0.09432356,0.09472069,0.79912937,B
KY Graves,0.14864364,0.06806676,0.09881362,0.7855693,B
KY Grayson,0.099078484,0.023084488,0.07711754,0.87575316,B
KY Green,0.041944277,0.09959514,4.1960628e-12,0.8917872,B
KY Greenup,0.0035166529,8.044002e-17,0.12416188,0.88875103,B
KY Hancock,3.805668e-15,0.006164382,0.12811244,0.84563345,B
KY Hardin,0.009273309,0.11879293,0.28443703,0.5957384,A
KY Harlan,0.014401038,0.17780288,1.3036182e-16,0.8961171,B
KY Harrison,1.6683213e-9,0.0373862,0.15474997,0.836217,B
KY Hart,5.6807575e-17,0.19517408,0.0030981132,0.81457084,B
KY Henderson,0.020122988,0.09945045,0.18381608,0.72571486,B
KY Henry,0.027193774,0.04265736,0.16853306,0.7898968,B
KY Hickman,4.5615695e-7,0.09901396,0.016543163,0.90226984,B
KY Hopkins,0.1753578,8.044002e-17,0.11532492,0.8096605,B
KY Jackson,0.24788274,0.05135775,1.3036182e-16,0.8804635,B
KY Jefferson,0.06389649,0.20619422,0.5284005,0.322388,D
KY Jessamine,5.6807575e-17,0.13540551,0.26509005,0.6096423,B
KY Johnson,5.6807575e-17,0.100670785,3.391435e-15,0.9611866,B
KY Kenton,0.057465374,0.033775013,0.42924136,0.54253036,A
KY Knott,5.6807575e-17,0.21275684,1.3036182e-16,0.8772232,B
KY Knox,0.030773057,0.19687252,1.3036182e-16,0.8667935,B
KY Larue,0.014828802,0.044316508,0.08632462,0.86880857,B
KY Laurel,0.013139995,0.055513464,0.049487565,0.91227835,B
KY Lawrence,5.6807575e-17,0.1210793,1.3036182e-16,0.9255611,B
KY Lee,5.6807575e-17,0.11573746,1.3036182e-16,1.0,B
KY Leslie,5.6807575e-17,0.14451034,1.3036182e-16,0.9645744,B
KY Letcher,5.6807575e-17,0.14062588,1.3036182e-16,0.93605155,B
KY Lewis,0.040188458,0.10711965,1.3036182e-16,0.9064919,B
KY Lincoln,0.018398196,0.0737828,0.048778072,0.8813784,B
KY Livingston,0.013223787,2.6607384e-13,0.034116674,0.9552366,B
KY Logan,0.1338989,0.04168676,0.075773075,0.8273422,B
KY Lyon,0.10985398,0.03287006,0.11466397,0.82874036,B
KY Madison,0.0027781045,0.074214496,0.28305268,0.6443066,A
KY Magoffin,5.6807575e-17,0.25105757,1.3036182e-16,0.8258489,B
KY Marion,0.007830229,0.049076702,0.13113001,0.8196929,B
KY Marshall,0.015725216,0.00051904307,0.2575112,0.7587686,B
KY Martin,5.6807575e-17,0.13006568,1.3036182e-16,0.9487862,B
KY Mason,0.0060528438,0.109128185,0.1117383,0.80268896,B
KY McCracken,0.020197457,0.00078592007,0.22236906,0.79482317,B
KY McCreary,5.6807575e-17,0.23252147,1.3036182e-16,0.8675709,B
KY McLean,0.039203137,0.029097417,0.09663934,0.88678765,B
KY Meade,0.01626556,0.01166381,0.16325358,0.7959049,B
KY Menifee,5.6807575e-17,0.087241754,1.3036182e-16,0.94677615,B
KY Mercer,0.00021735515,0.030476127,0.1676137,0.81069183,B
KY Metcalfe,0.042263567,0.10254216,1.4853065e-8,0.91079247,B
KY Monroe,0.024033852,0.11044058,1.3036182e-16,0.9214979,B
KY Montgomery,5.6807575e-17,0.14538828,0.080259256,0.813911,B
KY Morgan,5.6807575e-17,0.17067985,1.3036182e-16,0.8653717,B
KY Muhlenberg,0.15851372,3.410385e-15,0.04090366,0.8775597,B
KY Nelson,0.006706541,0.030932209,0.22094052,0.74888444,B
KY Nicholas,5.6807575e-17,0.1894349,0.033847045,0.83874625,B
KY Ohio,0.061570585,0.046107527,0.04622574,0.86779714,B
KY Oldham,0.042513143,8.044002e-17,0.51761204,0.4417398,A
KY Owen,5.6807575e-17,0.10464109,0.087904334,0.80041337,B
KY Owsley,5.6807575e-17,0.16809805,1.3036182e-16,0.9816663,B
KY Pendleton,5.6807575e-17,1.1519948e-13,0.081934445,0.916797,B
KY Perry,0.009686695,0.21554525,1.3036182e-16,0.8869606,B
KY Pike,0.007563209,0.15118569,1.4807662e-10,0.90341485,B
KY Powell,5.6807575e-17,0.115631476,0.025949718,0.93978184,B
KY Pulaski,0.0098410435,0.040868927,0.081044964,0.89438564,B
KY Robertson,5.6807575e-17,0.06651827,4.024895e-5,0.95031625,B
KY Rockcastle,5.6807575e-17,0.14639997,1.3036182e-16,0.9018216,B
KY Rowan,5.6807575e-17,0.15966934,0.20802729,0.6643347,B
KY Russell,0.06063816,0.10593716,1.3036182e-16,0.89869535,B
KY Scott,2.2317955e-8,0.08640085,0.344769,0.5599199,A
KY Shelby,0.075948544,0.09809116,0.34163827,0.52713764,A
KY Simpson,0.06640883,0.06291464,0.106775776,0.7870327,B
KY Spencer,5.6807575e-17,8.044002e-17,0.21232739,0.7368748,B
KY Taylor,0.008908666,0.13028567,0.044988133,0.84456265,B
KY Todd,5.6807575e-17,0.262825,4.285236e-14,0.7788517,B
KY Trigg,5.6807575e-17,0.048701987,0.11505715,0.84732866,B
KY Trimble,5.6807575e-17,0.104587674,0.09898561,0.8171538,B
KY Union,1.8983193e-14,0.13408126,0.09243766,0.79071116,B
KY Warren,0.042982947,0.18051761,0.38148758,0.44682765,A
KY Washington,2.089037e-6,0.08906822,0.1283486,0.78575116,B
KY Wayne,5.6807575e-17,0.15465316,1.3036182e-16,0.88178027,B
KY Webster,0.01519854,0.11184046,0.014814512,0.9018715,B
KY Whitley,0.00014934051,0.12969448,2.845927e-10,0.9222633,B
KY Wolfe,5.6807575e-17,0.21926662,1.3036182e-16,0.8981324,B
KY Woodford,5.6807575e-17,0.053169146,0.38667154,0.5609863,A
LA Acadia,0.248301,0.20395474,0.07003835,0.64121956,B
LA Allen,0.27068692,0.18060951,0.06354049,0.6245812,B
LA Ascension,0.16070524,0.12909101,0.33701414,0.44872877,A
LA Assumption,0.24483107,0.21689261,0.089522526,0.58625317,B
LA Avoyelles,0.16456981,0.320487,0.013535935,0.63859004,B
LA Beauregard,0.110367015,0.13094024,0.076847225,0.7288808,B
LA Bienville,0.50331676,0.23925033,0.03290182,0.53890383,C
LA Bossier,0.118236594,0.11426136,0.30107644,0.5319279,A
LA Caddo,0.2634194,0.34524885,0.22196673,0.3684548,C
LA Calcasieu,0.15481736,0.17979138,0.21712542,0.5644897,B
LA Caldwell,0.09560498,0.23810674,0.011615685,0.7677518,B
LA Cameron,0.03642965,0.11493235,0.13239096,0.7077543,B
LA Catahoula,0.17884798,0.26876986,1.3036182e-16,0.71025836,B
LA Claiborne,0.19302247,0.3634167,0.028170863,0.5685941,C
LA Concordia,0.12543023,0.35368347,3.3596373e-6,0.64940166,C
LA De Soto,0.24682572,0.27643332,0.04893169,0.59303427,B
LA East Baton Rouge,0.19558662,0.31897444,0.47194228,0.2037967,D
LA East Carroll,0.24740906,0.6353233,1.3036182e-16,0.38894284,C
LA East Feliciana,0.4567629,0.19977738,0.07492285,0.5323497,B
LA Evangeline,0.08062947,0.34655678,0.029648222,0.6487257,B
LA Franklin,0.28872076,0.26054206,6.779642e-16,0.64148563,B
LA Grant,0.09788506,0.17821972,0.042992447,0.72073954,B
LA Iberia,0.22603591,0.28955388,0.123289846,0.51349634,C
LA Iberville,0.41708127,0.28710473,0.11778659,0.42569837,C
LA Jackson,0.28804448,0.21403633,0.011599629,0.65523696,B
LA Jefferson,0.35606664,0.20790866,0.43750235,0.24530432,D
LA Jefferson Davis,0.19116212,0.18078394,0.09437194,0.66229504,B
LA Lafayette,0.10304503,0.19413923,0.4019313,0.37896255,A
LA Lafourche,0.24835254,0.13198365,0.19379513,0.5681017,B
LA Lasalle,0.07030842,0.15136738,0.030042855,0.80618066,B
LA Lincoln,0.14374283,0.2921093,0.25399765,0.3916167,C
LA Livingston,0.09790123,0.04915759,0.20448558,0.70989746,B
LA Madison,0.24320689,0.5991305,7.21788e-11,0.39212742,C
LA Morehouse,0.14748879,0.3080483,0.022091836,0.6502411,B
LA Natchitoches,0.1424093,0.2906497,0.15676798,0.5044216,C
LA Orleans,0.43198952,0.41107622,0.4472038,1.6442369e-16,D
LA Ouachita,0.17707552,0.2649661,0.19823217,0.4816586,C
LA Plaquemines,0.23266432,0.20099486,0.20048046,0.48390573,B
LA Pointe Coupee,0.3487878,0.19949822,0.096694574,0.56401366,B
LA Rapides,0.16193892,0.27313557,0.16989778,0.5231374,C
LA Red River,0.3422171,0.24166676,0.035100378,0.59881306,B
LA Richland,0.1244177,0.26000655,0.02113554,0.66786456,B
LA Sabine,0.087680675,0.20815445,0.06262579,0.7050214,B
LA St. Bernard,0.18874721,0.25574243,0.12694637,0.5564321,B
LA St. Charles,0.2913508,0.11898118,0.27405602,0.46418732,A
LA St. Helena,0.09668545,0.40019503,0.058602653,0.5467288,C
LA St. James,0.42413408,0.14114238,0.2408207,0.41150862,A
LA St. John The Baptist,0.5582224,0.27037486,0.24634843,0.25768092,C
LA St. Landry,0.25062177,0.3809647,0.045181062,0.49820444,C
LA St. Martin,0.20653161,0.2394808,0.13002867,0.5472459,B
LA St. Mary,0.2738327,0.22876737,0.1186498,0.5574201,B
LA St. Tammany,0.20019442,7.997135e-13,0.4367718,0.47273368,A
LA Tangipahoa,0.14882885,0.27037087,0.1599686,0.54606277,B
LA Tensas,0.08476745,0.38301447,0.00012929036,0.6071496,C
LA Terrebonne,0.18562402,0.19271432,0.17533432,0.57968014,B
LA Union,0.30167815,0.15288845,0.01704491,0.68226385,B
LA Vermilion,0.09165847,0.16955467,0.13022523,0.6599932,B
LA Vernon,0.09202376,0.13985364,0.1510073,0.66283125,B
LA Washington,0.26915556,0.31077966,0.0042385715,0.63193613,B
LA Webster,0.12472524,0.18345958,0.10343657,0.67702144,B
LA West Baton Rouge,0.33028623,0.17791384,0.18851924,0.48519197,B
LA West Carroll,0.17829067,0.054255303,0.00048679978,0.85901076,B
LA West Feliciana,0.30411717,0.13818908,0.13400672,0.5582452,B
LA Winn,0.23505726,0.17645699,0.014652732,0.70168626,B
ME Androscoggin,0.016401434,0.050230768,0.51387215,0.44855988,A
ME Aroostook,0.0026793582,7.780038e-6,0.3696181,0.6401849,A
ME Cumberland,0.05710307,4.7503314e-15,0.77910125,0.17729764,D
ME Franklin,0.012288792,8.044002e-17,0.47256574,0.50416446,A
ME Hancock,0.0031874038,8.044002e-17,0.57970184,0.40466642,A
ME Kennebec,0.01969437,8.044002e-17,0.5378074,0.46312279,A
ME Knox,0.005165388,8.044002e-17,0.5682006,0.3908899,A
ME Lincoln,0.0027991058,8.044002e-17,0.5110665,0.46454173,A
ME Oxford,5.6807575e-17,8.044002e-17,0.40798652,0.57668567,A
ME Penobscot,0.0052019614,6.5287165e-10,0.5203366,0.49370518,A
ME Piscataquis,5.6807575e-17,8.044002e-17,0.28975362,0.7171558,A
ME Sagadahoc,5.6807575e-17,8.044002e-17,0.62119895,0.34695026,D
ME Somerset,0.00268033,1.9040025e-11,0.35408154,0.65506035,A
ME Waldo,0.09485846,8.044002e-17,0.46371907,0.4404039,A
ME Washington,5.6807575e-17,0.027643658,0.34864962,0.6432199,A
ME York,0.016145075,8.044002e-17,0.64800715,0.32333308,D
MD Allegany,0.08155882,0.07156347,0.36598423,0.53318816,A
MD Anne Arundel,0.10788301,0.03364883,0.8186763,0.1398172,D
MD Baltimore City,0.18283668,0.3338568,0.6580996,1.6442369e-16,D
MD Baltimore,0.17926833,0.013174941,0.7546312,0.14855964,D
MD Calvert,0.06421301,0.092941575,0.5171647,0.387564,A
MD Caroline,0.05555321,5.1159955e-6,0.4905025,0.46183878,A
MD Carroll,0.13696307,8.044002e-17,0.56392187,0.39881942,A
MD Cecil,0.06537138,0.11696468,0.5424134,0.32065195,D
MD Charles,0.15852053,0.20810361,0.56217176,0.193523,D
MD Dorchester,0.054438483,0.10216646,0.5910599,0.27994144,D
MD Frederick,0.12633803,8.044002e-17,0.58518595,0.34378406,D
MD Garrett,5.6807575e-17,8.044002e-17,0.50429857,0.45960963,A
MD Harford,0.06684379,0.006537621,0.8322608,0.11277401,D
MD Howard,0.085188545,0.11146491,0.7685564,0.123079136,D
MD Kent,0.23385689,0.17217533,0.73915577,0.03388116,D
MD Montgomery,0.15975194,0.20783712,0.806965,1.6442369e-16,D
MD Prince George's,0.2513285,0.1407128,0.7140953,5.677113e-16,D
MD Queen Anne's,0.098690376,8.044002e-17,0.62917405,0.3289164,D
MD St. Mary's,0.09634972,0.18819663,0.47493702,0.33757964,D
MD Somerset,0.04258774,0.096045986,0.4019662,0.43466446,A
MD Talbot,0.044161573,0.05754838,0.58887315,0.40333384,A
MD Washington,0.046043053,0.110010706,0.51709133,0.37614444,A
MD Wicomico,0.12143343,0.068978,0.53210056,0.33673447,D
MD Worcester,0.08958229,0.30110776,0.4896313,0.32978308,D
MA Barnstable,0.13510989,8.044002e-17,0.7515943,0.21221077,D
MA Berkshire,0.107514076,8.044002e-17,0.7077172,0.26515025,D
MA Bristol,0.2533941,0.0715494,0.7105792,0.16946092,D
MA Dukes,0.000115461575,0.00020995803,0.7708392,0.21520506,D
MA Essex,0.3101079,0.12982523,0.8202163,1.6442369e-16,D
MA Franklin,0.18829831,8.044002e-17,0.7251311,0.20557739,D
MA Hampden,0.31582665,0.23822941,0.6313136,0.079886325,D
MA Hampshire,0.17180946,4.609092e-5,0.86577415,0.06010301,D
MA Middlesex,0.269262,1.2256713e-14,0.9623712,1.6442369e-16,D
MA Nantucket,0.045462865,0.003922606,0.84549767,0.13043766,D
MA Norfolk,0.27546307,8.044002e-17,0.9453476,1.6442369e-16,D
MA Plymouth,0.3054556,8.044002e-17,0.8264699,0.09747463,D
MA Suffolk,0.30601707,0.2708749,0.7049126,1.6442369e-16,D
MA Worcester,0.2609059,0.0043018158,0.8206801,0.118691586,D
MI Alcona,0.043606814,8.044002e-17,0.26760486,0.7285294,B
MI Alger,5.6807575e-17,0.07105164,0.42835498,0.522638,A
MI Allegan,0.020662745,3.1966177e-8,0.5200414,0.46789983,A
MI Alpena,0.11801374,8.044002e-17,0.3758572,0.5806418,A
MI Antrim,0.004774548,8.044002e-17,0.45703894,0.53343105,A
MI Arenac,0.048304852,8.044002e-17,0.27921224,0.71411735,A
MI Baraga,5.6807575e-17,0.09449826,0.3407438,0.60433257,A
MI Barry,0.009999836,8.044002e-17,0.45526084,0.5329357,A
MI Bay,0.08263803,8.044002e-17,0.44893333,0.53235996,A
MI Benzie,0.013398547,8.044002e-17,0.4837847,0.5103149,A
MI Berrien,0.110489964,0.090587884,0.49416447,0.42380625,A
MI Branch,0.03799546,0.032344338,0.38736442,0.6014186,A
MI Calhoun,0.072580285,0.11207677,0.49140802,0.44483793,A
MI Cass,0.04771444,2.2951522e-7,0.3920031,0.58488065,A
MI Charlevoix,0.02025549,8.044002e-17,0.506529,0.48124504,A
MI Cheboygan,0.020688152,8.044002e-17,0.36828944,0.6512327,A
MI Chippewa,5.6807575e-17,0.11992344,0.44703618,0.4847129,A
MI Clare,0.028549153,7.0087663e-6,0.33182862,0.7273464,A
MI Clinton,0.049255215,8.044002e-17,0.5989763,0.37362313,A
MI Crawford,0.11127472,8.044002e-17,0.3378367,0.62825394,A
MI Delta,0.021150665,8.044002e-17,0.43780848,0.5740608,A
MI Dickinson,0.0221258,8.044002e-17,0.43448955,0.5669833,A
MI Eaton,0.024842912,0.026991118,0.6159923,0.39598742,A
MI Emmet,0.022844352,8.044002e-17,0.571059,0.4216469,A
MI Genesee,0.18888408,0.20484692,0.45013258,0.34704712,A
MI Gladwin,0.022020016,8.044002e-17,0.29568967,0.71767735,A
MI Gogebic,0.03644234,0.094736084,0.4080204,0.52759635,A
MI Gd. Traverse,0.017682072,8.044002e-17,0.6312582,0.37421194,A
MI Gratiot,0.08612378,0.062170133,0.42160428,0.5028836,A
MI Hillsdale,0.13589467,8.044002e-17,0.3622052,0.59327054,A
MI Houghton,5.6807575e-17,0.029217778,0.5604047,0.41580248,A
MI Huron,0.030719995,8.044002e-17,0.343992,0.6527539,A
MI Ingham,0.030483829,0.1981187,0.75585085,0.12897953,D
MI Ionia,0.03044849,0.0131688565,0.45189178,0.5433835,A
MI Iosco,0.11452613,8.044002e-17,0.2927945,0.69208395,A
MI Iron,0.016343517,8.044002e-17,0.37452096,0.6397469,A
MI Isabella,0.041458815,0.13428594,0.56054103,0.3217809,D
MI Jackson,0.06957042,0.030455766,0.5033312,0.48669252,A
MI Kalamazoo,0.075191036,0.095196344,0.7116481,0.2251834,D
MI Kalkaska,0.056540348,8.044002e-17,0.3281372,0.6569301,A
MI Kent,0.06390488,0.12280115,0.7005794,0.20589083,D
MI Keweenaw,5.6807575e-17,8.044002e-17,0.40995702,0.57375365,A
MI Lake,5.6807575e-17,0.12585986,0.2550433,0.68890846,B
MI Lapeer,0.10925895,8.044002e-17,0.4456579,0.5043129,A
MI Leelanau,0.003943956,8.044002e-17,0.64042646,0.3384392,D
MI Lenawee,0.030727232,0.0136881145,0.48237756,0.5218957,A
MI Livingston,0.040044982,8.044002e-17,0.62290645,0.34989986,D
MI Luce,5.6807575e-17,0.088040695,0.3450369,0.59774244,A
MI Mackinac,5.6807575e-17,0.13111831,0.43537945,0.50908995,A
